timestamp,open,high,low,close,volume
2025-01-16T09:00:48,320.15,320.19,320.11,320.11,4161
2025-01-16T09:00:49,320.2,320.35,320.17,320.19,2052
2025-01-16T09:00:50,320.13,320.2,319.95,320.14,4487
2025-01-16T09:00:51,320.15,320.26,319.98,320.17,3459
2025-01-16T09:00:52,320.14,320.22,320.1,320.16,1801
2025-01-16T09:00:53,320.14,320.33,320.05,320.13,2043
2025-01-16T09:00:54,320.16,320.29,320.12,320.2,2818
2025-01-16T09:00:55,320.13,320.28,320.06,320.11,3544
2025-01-16T09:00:56,320.14,320.29,320.04,320.11,4102
2025-01-16T09:00:57,320.18,320.27,320.01,320.18,4692
2025-01-16T09:00:58,320.25,320.28,320.08,320.26,4451
2025-01-16T09:00:59,320.21,320.32,320.14,320.21,1781
2025-01-16T09:01:00,320.2,320.23,320.07,320.22,1798
2025-01-16T09:01:01,320.23,320.42,320.2,320.25,4872
2025-01-16T09:01:02,320.25,320.28,320.1,320.24,2292
2025-01-16T09:01:03,320.27,320.3,320.18,320.29,1169
2025-01-16T09:01:04,320.25,320.42,320.1,320.28,3431
2025-01-16T09:01:05,320.12,320.24,320.08,320.12,4129
2025-01-16T09:01:06,320.16,320.31,320.07,320.18,1501
2025-01-16T09:01:07,320.12,320.17,320.04,320.11,2429
2025-01-16T09:01:08,320.17,320.19,319.99,320.16,2497
2025-01-16T09:01:09,320.23,320.26,320.1,320.24,4853
2025-01-16T09:01:10,320.21,320.27,320.17,320.24,1725
2025-01-16T09:01:11,320.29,320.36,320.14,320.28,3025
2025-01-16T09:01:12,320.29,320.43,320.2,320.27,4736
2025-01-16T09:01:13,320.36,320.45,320.21,320.35,3817
2025-01-16T09:01:14,320.35,320.39,320.2,320.36,4901
2025-01-16T09:01:15,320.44,320.59,320.37,320.45,2976
2025-01-16T09:01:16,320.51,320.62,320.48,320.5,2475
2025-01-16T09:01:17,320.56,320.69,320.4,320.59,3733
2025-01-16T09:01:18,320.56,320.61,320.43,320.57,4810
2025-01-16T09:01:19,320.63,320.8,320.55,320.62,1636
2025-01-16T09:01:20,320.68,320.75,320.56,320.68,3679
2025-01-16T09:01:21,320.61,320.81,320.47,320.63,1194
2025-01-16T09:01:22,320.57,320.74,320.5,320.56,4648
2025-01-16T09:01:23,320.53,320.63,320.35,320.55,2679
2025-01-16T09:01:24,320.63,320.69,320.55,320.62,2661
2025-01-16T09:01:25,320.63,320.74,320.47,320.62,3629
2025-01-16T09:01:26,320.66,320.84,320.54,320.66,2408
2025-01-16T09:01:27,320.67,320.86,320.52,320.66,1586
2025-01-16T09:01:28,320.71,320.75,320.62,320.73,1821
2025-01-16T09:01:29,320.75,320.93,320.66,320.74,4035
2025-01-16T09:01:30,320.79,320.97,320.66,320.76,1895
2025-01-16T09:01:31,320.82,320.86,320.74,320.82,2006
2025-01-16T09:01:32,320.76,320.84,320.7,320.74,3159
2025-01-16T09:01:33,320.72,320.78,320.57,320.69,3068
2025-01-16T09:01:34,320.76,320.89,320.58,320.75,1916
2025-01-16T09:01:35,320.75,320.92,320.61,320.78,3932
2025-01-16T09:01:36,320.8,320.96,320.75,320.78,2167
2025-01-16T09:01:37,320.65,320.75,320.54,320.65,3604
2025-01-16T09:01:38,320.61,320.75,320.47,320.62,2778
2025-01-16T09:01:39,320.65,320.83,320.59,320.64,2251
2025-01-16T09:01:40,320.59,320.77,320.47,320.6,3784
2025-01-16T09:01:41,320.67,320.79,320.63,320.69,4771
2025-01-16T09:01:42,320.64,320.71,320.55,320.65,4648
2025-01-16T09:01:43,320.65,320.83,320.6,320.67,3651
2025-01-16T09:01:44,320.76,320.93,320.71,320.76,4016
2025-01-16T09:01:45,320.76,320.82,320.73,320.78,1386
2025-01-16T09:01:46,320.73,320.87,320.67,320.7,4573
2025-01-16T09:01:47,320.71,320.8,320.67,320.72,2971
2025-01-16T09:01:48,320.81,320.97,320.67,320.8,2634
2025-01-16T09:01:49,320.98,321.12,320.93,320.97,1719
2025-01-16T09:01:50,320.95,320.99,320.87,320.92,3571
2025-01-16T09:01:51,320.88,320.94,320.72,320.89,2973
2025-01-16T09:01:52,320.9,321.07,320.81,320.94,2764
2025-01-16T09:01:53,320.9,321.07,320.74,320.94,4109
2025-01-16T09:01:54,320.92,321.03,320.83,320.93,4414
2025-01-16T09:01:55,320.94,321.12,320.81,320.92,1116
2025-01-16T09:01:56,320.93,321.11,320.84,320.94,1155
2025-01-16T09:01:57,320.92,321.01,320.86,320.93,3218
2025-01-16T09:01:58,320.97,321.12,320.93,320.96,1891
2025-01-16T09:01:59,321.02,321.06,320.89,321.02,2215
2025-01-16T09:02:00,321.09,321.27,321.06,321.09,4039
2025-01-16T09:02:01,321.09,321.2,320.93,321.08,2303
2025-01-16T09:02:02,321.04,321.1,320.92,321.05,3511
2025-01-16T09:02:03,321.01,321.04,320.93,320.98,3787
2025-01-16T09:02:04,321.0,321.08,320.92,320.99,4062
2025-01-16T09:02:05,320.96,321.03,320.91,320.97,3797
2025-01-16T09:02:06,320.95,321.0,320.8,320.93,4587
2025-01-16T09:02:07,320.96,321.0,320.83,320.95,2372
2025-01-16T09:02:08,320.98,321.06,320.9,320.99,4994
2025-01-16T09:02:09,320.99,321.08,320.87,321.01,1185
2025-01-16T09:02:10,320.98,321.1,320.89,320.97,1523
2025-01-16T09:02:11,320.89,320.98,320.86,320.92,4799
2025-01-16T09:02:12,320.88,320.95,320.82,320.87,4300
2025-01-16T09:02:13,320.8,320.85,320.76,320.82,2613
2025-01-16T09:02:14,320.79,320.92,320.63,320.79,3933
2025-01-16T09:02:15,320.82,320.93,320.71,320.87,2511
2025-01-16T09:02:16,320.83,320.92,320.66,320.84,3129
2025-01-16T09:02:17,320.79,320.91,320.73,320.82,4275
2025-01-16T09:02:18,320.76,320.81,320.7,320.77,2760
2025-01-16T09:02:19,320.79,320.86,320.66,320.76,2979
2025-01-16T09:02:20,320.81,320.99,320.72,320.84,4027
2025-01-16T09:02:21,320.75,320.87,320.73,320.71,4183
2025-01-16T09:02:22,320.72,320.82,320.58,320.67,3004
2025-01-16T09:02:23,320.66,320.71,320.62,320.68,4531
2025-01-16T09:02:24,320.66,320.71,320.56,320.66,2367
2025-01-16T09:02:25,320.75,320.9,320.62,320.73,1471
2025-01-16T09:02:26,320.81,320.97,320.78,320.84,3151
2025-01-16T09:02:27,320.79,320.82,320.65,320.77,3897
2025-01-16T09:02:28,320.79,320.88,320.63,320.8,4739
2025-01-16T09:02:29,320.81,320.93,320.67,320.78,2328
2025-01-16T09:02:30,320.78,320.96,320.73,320.78,4885
2025-01-16T09:02:31,320.84,321.01,320.69,320.86,4893
2025-01-16T09:02:32,320.88,320.94,320.77,320.88,4051
2025-01-16T09:02:33,320.98,321.15,320.95,321.01,1508
2025-01-16T09:02:34,320.97,321.0,320.84,320.96,1573
2025-01-16T09:02:35,320.97,321.0,320.82,320.96,1629
2025-01-16T09:02:36,320.98,321.15,320.94,320.99,2735
2025-01-16T09:02:37,320.97,321.09,320.78,320.98,4301
2025-01-16T09:02:38,321.06,321.1,320.99,321.03,1404
2025-01-16T09:02:39,321.04,321.1,320.85,321.02,4680
2025-01-16T09:02:40,321.05,321.16,320.9,321.07,1644
2025-01-16T09:02:41,321.03,321.12,320.91,321.01,1682
2025-01-16T09:02:42,320.96,321.0,320.8,320.94,3028
2025-01-16T09:02:43,320.91,321.03,320.72,320.9,1956
2025-01-16T09:02:44,320.92,320.98,320.89,320.9,3524
2025-01-16T09:02:45,320.88,321.01,320.81,320.86,4820
2025-01-16T09:02:46,320.9,320.94,320.78,320.9,3275
2025-01-16T09:02:47,320.9,321.04,320.85,320.9,2476
2025-01-16T09:02:48,320.82,320.94,320.63,320.84,3242
2025-01-16T09:02:49,320.85,321.03,320.82,320.83,4713
2025-01-16T09:02:50,320.78,320.89,320.7,320.77,3673
2025-01-16T09:02:51,320.79,320.92,320.69,320.77,4708
2025-01-16T09:02:52,320.85,320.91,320.69,320.87,4837
2025-01-16T09:02:53,320.82,321.01,320.75,320.81,4036
2025-01-16T09:02:54,320.8,320.83,320.69,320.81,3785
2025-01-16T09:02:55,320.76,320.91,320.61,320.76,2774
2025-01-16T09:02:56,320.74,320.76,320.67,320.73,1776
2025-01-16T09:02:57,320.71,320.79,320.51,320.7,1271
2025-01-16T09:02:58,320.75,320.86,320.62,320.73,1436
2025-01-16T09:02:59,320.78,320.83,320.61,320.78,2878
2025-01-16T09:03:00,320.8,320.89,320.61,320.8,4423
2025-01-16T09:03:01,320.71,320.78,320.58,320.74,3041
2025-01-16T09:03:02,320.72,320.83,320.68,320.72,1009
2025-01-16T09:03:03,320.72,320.84,320.56,320.66,3196
2025-01-16T09:03:04,320.69,320.79,320.5,320.73,4112
2025-01-16T09:03:05,320.64,320.8,320.61,320.63,1581
2025-01-16T09:03:06,320.61,320.75,320.56,320.6,2050
2025-01-16T09:03:07,320.55,320.67,320.5,320.53,3538
2025-01-16T09:03:08,320.51,320.7,320.44,320.49,2571
2025-01-16T09:03:09,320.64,320.78,320.57,320.65,3344
2025-01-16T09:03:10,320.63,320.68,320.48,320.62,3912
2025-01-16T09:03:11,320.57,320.6,320.39,320.53,4057
2025-01-16T09:03:12,320.56,320.74,320.37,320.56,2433
2025-01-16T09:03:13,320.61,320.8,320.51,320.62,2594
2025-01-16T09:03:14,320.68,320.86,320.52,320.66,3651
2025-01-16T09:03:15,320.59,320.78,320.49,320.61,2797
2025-01-16T09:03:16,320.62,320.72,320.58,320.61,3333
2025-01-16T09:03:17,320.65,320.68,320.45,320.65,3537
2025-01-16T09:03:18,320.55,320.71,320.35,320.59,3255
2025-01-16T09:03:19,320.59,320.79,320.45,320.58,2460
2025-01-16T09:03:20,320.5,320.56,320.36,320.49,1359
2025-01-16T09:03:21,320.46,320.58,320.39,320.46,3229
2025-01-16T09:03:22,320.42,320.53,320.24,320.43,2581
2025-01-16T09:03:23,320.42,320.51,320.28,320.4,4524
2025-01-16T09:03:24,320.34,320.47,320.24,320.34,2658
2025-01-16T09:03:25,320.4,320.44,320.25,320.43,2010
2025-01-16T09:03:26,320.5,320.55,320.41,320.52,2144
2025-01-16T09:03:27,320.48,320.61,320.45,320.47,2039
2025-01-16T09:03:28,320.52,320.59,320.33,320.51,1850
2025-01-16T09:03:29,320.53,320.66,320.46,320.5,2607
2025-01-16T09:03:30,320.55,320.63,320.39,320.55,1460
2025-01-16T09:03:31,320.6,320.7,320.42,320.61,4686
2025-01-16T09:03:32,320.53,320.68,320.48,320.52,2204
2025-01-16T09:03:33,320.4,320.43,320.32,320.41,3885
2025-01-16T09:03:34,320.37,320.46,320.3,320.38,4894
2025-01-16T09:03:35,320.39,320.45,320.35,320.39,4995
2025-01-16T09:03:36,320.42,320.51,320.25,320.42,3601
2025-01-16T09:03:37,320.49,320.63,320.39,320.47,3190
2025-01-16T09:03:38,320.59,320.78,320.51,320.59,4203
2025-01-16T09:03:39,320.5,320.66,320.47,320.52,1454
2025-01-16T09:03:40,320.53,320.64,320.47,320.56,2671
2025-01-16T09:03:41,320.57,320.71,320.49,320.56,1211
2025-01-16T09:03:42,320.51,320.64,320.39,320.51,4384
2025-01-16T09:03:43,320.46,320.58,320.42,320.45,4549
2025-01-16T09:03:44,320.54,320.58,320.42,320.54,1534
2025-01-16T09:03:45,320.54,320.71,320.47,320.53,4321
2025-01-16T09:03:46,320.48,320.52,320.37,320.48,4257
2025-01-16T09:03:47,320.4,320.56,320.27,320.39,1299
2025-01-16T09:03:48,320.4,320.57,320.33,320.42,2497
2025-01-16T09:03:49,320.44,320.48,320.39,320.46,2045
2025-01-16T09:03:50,320.4,320.44,320.29,320.41,1879
2025-01-16T09:03:51,320.38,320.4,320.2,320.39,1105
2025-01-16T09:03:52,320.33,320.46,320.26,320.33,1691
2025-01-16T09:03:53,320.3,320.46,320.16,320.29,4548
2025-01-16T09:03:54,320.33,320.36,320.26,320.35,3367
2025-01-16T09:03:55,320.28,320.42,320.12,320.29,3588
2025-01-16T09:03:56,320.27,320.37,320.1,320.29,4101
2025-01-16T09:03:57,320.22,320.33,320.12,320.23,4073
2025-01-16T09:03:58,320.23,320.38,320.04,320.24,2511
2025-01-16T09:03:59,320.19,320.39,320.01,320.22,4581
2025-01-16T09:04:00,320.32,320.44,320.22,320.35,2491
2025-01-16T09:04:01,320.2,320.39,320.09,320.26,1039
2025-01-16T09:04:02,320.21,320.37,320.14,320.21,3097
2025-01-16T09:04:03,320.23,320.26,320.07,320.23,4348
2025-01-16T09:04:04,320.16,320.34,319.98,320.16,3653
2025-01-16T09:04:05,320.19,320.33,320.09,320.19,1517
2025-01-16T09:04:06,320.13,320.26,320.06,320.15,3160
2025-01-16T09:04:07,320.19,320.25,320.05,320.17,4392
2025-01-16T09:04:08,320.25,320.31,320.11,320.27,1341
2025-01-16T09:04:09,320.21,320.29,320.06,320.22,3982
2025-01-16T09:04:10,320.2,320.27,320.13,320.2,1703
2025-01-16T09:04:11,320.2,320.25,320.01,320.22,2537
2025-01-16T09:04:12,320.26,320.41,320.18,320.24,2001
2025-01-16T09:04:13,320.32,320.43,320.21,320.31,3500
2025-01-16T09:04:14,320.31,320.37,320.15,320.31,3589
2025-01-16T09:04:15,320.24,320.41,320.22,320.22,4177
2025-01-16T09:04:16,320.22,320.3,320.09,320.21,1591
2025-01-16T09:04:17,320.23,320.3,320.12,320.25,2107
2025-01-16T09:04:18,320.22,320.33,320.16,320.23,4469
2025-01-16T09:04:19,320.16,320.25,320.09,320.16,2991
2025-01-16T09:04:20,320.16,320.25,319.96,320.15,3210
2025-01-16T09:04:21,320.14,320.25,320.0,320.14,2629
2025-01-16T09:04:22,320.17,320.2,319.99,320.16,3249
2025-01-16T09:04:23,320.26,320.43,320.12,320.23,1547
2025-01-16T09:04:24,320.24,320.39,320.07,320.23,1338
2025-01-16T09:04:25,320.18,320.35,320.14,320.18,4305
2025-01-16T09:04:26,320.17,320.37,319.98,320.17,2707
2025-01-16T09:04:27,320.2,320.31,320.05,320.22,1606
2025-01-16T09:04:28,320.19,320.39,320.02,320.2,3961
2025-01-16T09:04:29,320.22,320.32,320.18,320.17,3955
2025-01-16T09:04:30,320.22,320.25,320.08,320.23,3575
2025-01-16T09:04:31,320.3,320.44,320.19,320.27,2248
2025-01-16T09:04:32,320.24,320.36,320.12,320.26,1755
2025-01-16T09:04:33,320.31,320.42,320.13,320.28,1838
2025-01-16T09:04:34,320.35,320.52,320.24,320.37,2987
2025-01-16T09:04:35,320.29,320.4,320.17,320.28,3552
2025-01-16T09:04:36,320.3,320.39,320.26,320.3,2195
2025-01-16T09:04:37,320.32,320.36,320.29,320.32,4545
2025-01-16T09:04:38,320.35,320.51,320.23,320.34,4900
2025-01-16T09:04:39,320.32,320.37,320.2,320.31,4247
2025-01-16T09:04:40,320.34,320.41,320.17,320.34,1067
2025-01-16T09:04:41,320.38,320.55,320.25,320.35,2462
2025-01-16T09:04:42,320.28,320.47,320.09,320.27,1033
2025-01-16T09:04:43,320.28,320.4,320.11,320.27,4373
2025-01-16T09:04:44,320.28,320.4,320.12,320.27,2560
2025-01-16T09:04:45,320.41,320.51,320.36,320.47,1376
2025-01-16T09:04:46,320.43,320.48,320.32,320.43,1892
2025-01-16T09:04:47,320.47,320.58,320.31,320.48,4792
2025-01-16T09:04:48,320.46,320.52,320.34,320.48,2743
2025-01-16T09:04:49,320.47,320.58,320.44,320.49,4946
2025-01-16T09:04:50,320.48,320.58,320.38,320.48,2550
2025-01-16T09:04:51,320.46,320.53,320.35,320.47,3585
2025-01-16T09:04:52,320.5,320.65,320.37,320.47,1652
2025-01-16T09:04:53,320.53,320.62,320.38,320.53,1716
2025-01-16T09:04:54,320.62,320.66,320.46,320.57,4325
2025-01-16T09:04:55,320.58,320.71,320.48,320.57,3269
2025-01-16T09:04:56,320.57,320.61,320.54,320.56,4493
2025-01-16T09:04:57,320.66,320.78,320.58,320.68,1363
2025-01-16T09:04:58,320.63,320.75,320.53,320.62,2097
2025-01-16T09:04:59,320.56,320.74,320.36,320.52,4072
2025-01-16T09:05:00,320.67,320.76,320.57,320.68,4652
2025-01-16T09:05:01,320.73,320.78,320.55,320.73,3658
2025-01-16T09:05:02,320.72,320.85,320.54,320.7,2257
2025-01-16T09:05:03,320.79,320.86,320.64,320.79,4896
2025-01-16T09:05:04,320.74,320.88,320.67,320.74,3771
2025-01-16T09:05:05,320.79,320.85,320.75,320.79,4609
2025-01-16T09:05:06,320.75,320.78,320.72,320.76,2693
2025-01-16T09:05:07,320.78,320.93,320.68,320.79,2591
2025-01-16T09:05:08,320.79,320.89,320.76,320.78,3065
2025-01-16T09:05:09,320.87,320.96,320.72,320.89,2019
2025-01-16T09:05:10,320.85,320.92,320.75,320.87,4731
2025-01-16T09:05:11,320.82,320.95,320.67,320.82,2820
2025-01-16T09:05:12,320.77,320.84,320.58,320.8,3962
2025-01-16T09:05:13,320.78,320.91,320.75,320.78,1420
2025-01-16T09:05:14,320.81,320.97,320.74,320.81,3318
2025-01-16T09:05:15,320.72,320.88,320.59,320.69,4580
2025-01-16T09:05:16,320.82,321.0,320.77,320.84,3729
2025-01-16T09:05:17,320.78,320.8,320.73,320.76,1718
2025-01-16T09:05:18,320.79,320.96,320.65,320.8,3900
2025-01-16T09:05:19,320.9,321.0,320.73,320.9,2786
2025-01-16T09:05:20,320.93,320.96,320.77,320.93,3833
2025-01-16T09:05:21,320.91,321.06,320.89,320.92,3942
2025-01-16T09:05:22,320.95,320.98,320.91,320.94,1720
2025-01-16T09:05:23,320.94,321.07,320.84,320.88,2819
2025-01-16T09:05:24,320.96,321.04,320.76,320.9,3746
2025-01-16T09:05:25,321.06,321.08,321.0,321.03,2764
2025-01-16T09:05:26,321.07,321.09,320.88,321.06,2710
2025-01-16T09:05:27,321.03,321.11,320.94,321.02,3477
2025-01-16T09:05:28,321.1,321.14,320.96,321.1,4377
2025-01-16T09:05:29,321.24,321.38,321.1,321.26,3182
2025-01-16T09:05:30,321.31,321.37,321.22,321.29,1086
2025-01-16T09:05:31,321.34,321.44,321.16,321.35,2694
2025-01-16T09:05:32,321.36,321.5,321.17,321.36,4137
2025-01-16T09:05:33,321.31,321.47,321.17,321.28,4089
2025-01-16T09:05:34,321.38,321.57,321.32,321.39,1234
2025-01-16T09:05:35,321.38,321.55,321.28,321.36,2840
2025-01-16T09:05:36,321.38,321.57,321.34,321.37,2214
2025-01-16T09:05:37,321.34,321.4,321.2,321.31,2545
2025-01-16T09:05:38,321.31,321.37,321.13,321.31,2091
2025-01-16T09:05:39,321.24,321.28,321.21,321.27,4366
2025-01-16T09:05:40,321.22,321.36,321.16,321.26,4146
2025-01-16T09:05:41,321.3,321.38,321.14,321.29,2190
2025-01-16T09:05:42,321.2,321.3,321.01,321.2,4526
2025-01-16T09:05:43,321.07,321.23,320.92,321.13,1127
2025-01-16T09:05:44,321.1,321.28,321.03,321.1,4924
2025-01-16T09:05:45,321.06,321.1,320.94,321.08,4585
2025-01-16T09:05:46,321.11,321.24,320.95,321.11,4561
2025-01-16T09:05:47,321.14,321.28,321.02,321.16,1104
2025-01-16T09:05:48,321.18,321.33,321.08,321.2,4354
2025-01-16T09:05:49,321.22,321.35,321.09,321.23,4459
2025-01-16T09:05:50,321.15,321.25,320.97,321.15,4050
2025-01-16T09:05:51,321.11,321.27,321.09,321.1,1690
2025-01-16T09:05:52,321.1,321.28,321.05,321.11,4280
2025-01-16T09:05:53,321.11,321.26,320.98,321.09,1481
2025-01-16T09:05:54,321.07,321.24,320.94,321.1,1301
2025-01-16T09:05:55,321.11,321.15,320.92,321.12,3560
2025-01-16T09:05:56,321.08,321.19,321.05,321.05,1996
2025-01-16T09:05:57,321.1,321.2,320.96,321.08,4433
2025-01-16T09:05:58,321.2,321.34,321.08,321.18,2483
2025-01-16T09:05:59,321.13,321.2,321.09,321.14,2269
2025-01-16T09:06:00,321.15,321.23,321.1,321.12,3107
2025-01-16T09:06:01,321.13,321.16,320.98,321.11,1601
2025-01-16T09:06:02,321.13,321.28,321.04,321.14,3499
2025-01-16T09:06:03,321.18,321.28,321.11,321.18,1431
2025-01-16T09:06:04,321.15,321.23,321.06,321.16,4070
2025-01-16T09:06:05,321.16,321.27,321.07,321.18,3828
2025-01-16T09:06:06,321.23,321.25,321.18,321.21,3870
2025-01-16T09:06:07,321.29,321.48,321.18,321.3,3010
2025-01-16T09:06:08,321.26,321.43,321.1,321.3,1603
2025-01-16T09:06:09,321.29,321.32,321.24,321.3,4382
2025-01-16T09:06:10,321.33,321.37,321.22,321.34,4022
2025-01-16T09:06:11,321.37,321.41,321.18,321.37,2939
2025-01-16T09:06:12,321.36,321.4,321.32,321.35,2509
2025-01-16T09:06:13,321.43,321.63,321.31,321.44,1484
2025-01-16T09:06:14,321.43,321.47,321.4,321.42,3929
2025-01-16T09:06:15,321.42,321.55,321.35,321.42,3070
2025-01-16T09:06:16,321.36,321.52,321.27,321.36,2845
2025-01-16T09:06:17,321.3,321.45,321.28,321.27,1039
2025-01-16T09:06:18,321.34,321.47,321.28,321.35,2555
2025-01-16T09:06:19,321.31,321.4,321.21,321.3,2343
2025-01-16T09:06:20,321.3,321.41,321.25,321.33,3324
2025-01-16T09:06:21,321.26,321.4,321.13,321.24,1925
2025-01-16T09:06:22,321.2,321.36,321.14,321.23,1926
2025-01-16T09:06:23,321.25,321.4,321.08,321.25,1547
2025-01-16T09:06:24,321.18,321.35,321.15,321.18,3419
2025-01-16T09:06:25,321.18,321.27,321.02,321.15,2935
2025-01-16T09:06:26,321.1,321.29,320.93,321.1,4900
2025-01-16T09:06:27,321.14,321.17,321.07,321.13,3258
2025-01-16T09:06:28,321.17,321.22,320.98,321.19,2110
2025-01-16T09:06:29,321.17,321.29,321.06,321.17,2008
2025-01-16T09:06:30,321.17,321.3,321.07,321.2,3259
2025-01-16T09:06:31,321.14,321.33,321.08,321.15,1554
2025-01-16T09:06:32,321.18,321.29,321.11,321.16,1105
2025-01-16T09:06:33,321.18,321.34,321.03,321.19,1612
2025-01-16T09:06:34,321.21,321.27,321.1,321.18,2585
2025-01-16T09:06:35,321.32,321.38,321.25,321.29,2553
2025-01-16T09:06:36,321.26,321.31,321.19,321.24,4673
2025-01-16T09:06:37,321.24,321.44,321.18,321.2,4051
2025-01-16T09:06:38,321.32,321.47,321.23,321.34,2496
2025-01-16T09:06:39,321.31,321.43,321.11,321.31,3443
2025-01-16T09:06:40,321.24,321.26,321.06,321.21,1746
2025-01-16T09:06:41,321.26,321.36,321.2,321.29,3377
2025-01-16T09:06:42,321.33,321.47,321.17,321.33,3056
2025-01-16T09:06:43,321.28,321.38,321.12,321.31,4696
2025-01-16T09:06:44,321.31,321.36,321.12,321.29,2597
2025-01-16T09:06:45,321.35,321.39,321.22,321.34,2987
2025-01-16T09:06:46,321.33,321.44,321.16,321.34,1958
2025-01-16T09:06:47,321.29,321.38,321.18,321.31,1152
2025-01-16T09:06:48,321.22,321.33,321.12,321.19,2917
2025-01-16T09:06:49,321.21,321.36,321.11,321.19,3752
2025-01-16T09:06:50,321.19,321.36,321.02,321.2,1197
2025-01-16T09:06:51,321.21,321.25,321.04,321.18,3873
2025-01-16T09:06:52,321.28,321.42,321.24,321.31,2479
2025-01-16T09:06:53,321.33,321.36,321.17,321.29,3537
2025-01-16T09:06:54,321.36,321.43,321.31,321.33,1906
2025-01-16T09:06:55,321.31,321.47,321.18,321.28,3315
2025-01-16T09:06:56,321.24,321.38,321.04,321.21,1394
2025-01-16T09:06:57,321.17,321.27,321.05,321.18,1957
2025-01-16T09:06:58,321.17,321.26,321.1,321.18,4988
2025-01-16T09:06:59,321.23,321.35,321.06,321.22,1735
2025-01-16T09:07:00,321.22,321.29,321.15,321.24,2592
2025-01-16T09:07:01,321.2,321.25,321.03,321.22,4860
2025-01-16T09:07:02,321.22,321.41,321.18,321.19,3585
2025-01-16T09:07:03,321.3,321.41,321.24,321.3,1663
2025-01-16T09:07:04,321.35,321.44,321.16,321.37,2631
2025-01-16T09:07:05,321.41,321.55,321.23,321.46,4257
2025-01-16T09:07:06,321.42,321.52,321.4,321.42,4468
2025-01-16T09:07:07,321.46,321.64,321.33,321.46,2334
2025-01-16T09:07:08,321.45,321.56,321.31,321.45,1139
2025-01-16T09:07:09,321.37,321.45,321.19,321.39,3176
2025-01-16T09:07:10,321.37,321.49,321.31,321.36,3667
2025-01-16T09:07:11,321.45,321.59,321.32,321.46,4300
2025-01-16T09:07:12,321.49,321.59,321.39,321.45,4332
2025-01-16T09:07:13,321.41,321.49,321.34,321.45,4003
2025-01-16T09:07:14,321.38,321.53,321.29,321.39,4746
2025-01-16T09:07:15,321.42,321.6,321.27,321.42,4836
